,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
mix00076,0.39902676399026765,0.22384428223844283,0.0267639902676399,0.029197080291970802,0.0,0.019464720194647202,0.30170316301703165,0.0
mix00077,0.5769230769230769,0.3557692307692308,0.019230769230769232,0.0,0.014423076923076924,0.0,0.03365384615384615,0.0
mix00078,0.0,0.1837837837837838,0.10810810810810811,0.23243243243243245,0.4756756756756757,0.0,0.0,0.0
mix00079,0.7302904564315352,0.17842323651452283,0.0,0.0,0.0,0.01867219917012448,0.04149377593360996,0.03112033195020747
mix00080,0.0,0.08223684210526316,0.5953947368421053,0.017543859649122806,0.0,0.15350877192982457,0.1513157894736842,0.0
mix00081,0.38995215311004783,0.0,0.13157894736842105,0.4784688995215311,0.0,0.0,0.0,0.0
mix00082,0.48846153846153845,0.2064102564102564,0.001282051282051282,0.0,0.0,0.2743589743589744,0.029487179487179487,0.0
mix00083,0.4924506387921022,0.11846689895470383,0.053426248548199766,0.0,0.036004645760743324,0.22531939605110338,0.0743321718931475,0.0
mix00084,0.4501347708894879,0.0215633423180593,0.2695417789757412,0.0,0.0,0.2587601078167116,0.0,0.0
mix00085,0.4982758620689655,0.12413793103448276,0.039655172413793106,0.0034482758620689655,0.0,0.0,0.33448275862068966,0.0
mix00086,0.10493827160493827,0.0,0.8070987654320988,0.0,0.0,0.08796296296296297,0.0,0.0
mix00087,0.0,0.05246913580246913,0.3132716049382716,0.15432098765432098,0.0,0.4799382716049383,0.0,0.0
mix00088,0.0,0.5863309352517986,0.1906474820143885,0.0,0.0,0.0,0.22302158273381295,0.0
mix00089,0.2766990291262136,0.14927184466019416,0.08131067961165049,0.04004854368932039,0.0,0.42597087378640774,0.02669902912621359,0.0
mix00090,0.19262981574539365,0.006700167504187605,0.0,0.19932998324958123,0.0,0.4154103852596315,0.18592964824120603,0.0
mix00091,0.0546218487394958,0.15546218487394958,0.0,0.11974789915966387,0.26260504201680673,0.11554621848739496,0.2920168067226891,0.0
mix00092,0.0,0.37142857142857144,0.014285714285714285,0.09285714285714286,0.04642857142857143,0.0,0.475,0.0
mix00093,0.6074074074074074,0.337037037037037,0.040740740740740744,0.0,0.0,0.0,0.014814814814814815,0.0
mix00094,0.0,0.0,0.26465364120781526,0.2344582593250444,0.0,0.13143872113676733,0.369449378330373,0.0
mix00095,0.14893617021276595,0.21749408983451538,0.014184397163120567,0.0,0.0,0.014184397163120567,0.6052009456264775,0.0
mix00096,0.0,0.8727272727272727,0.030303030303030304,0.01818181818181818,0.07878787878787878,0.0,0.0,0.0
mix00097,0.2191780821917808,0.1863013698630137,0.5945205479452055,0.0,0.0,0.0,0.0,0.0
mix00098,0.0,0.0,0.0,0.43137254901960786,0.0,0.0,0.5686274509803921,0.0
mix00099,0.4354166666666667,0.30833333333333335,0.008333333333333333,0.0,0.0,0.01875,0.22916666666666666,0.0
mix00100,0.22894168466522677,0.20302375809935205,0.01511879049676026,0.0,0.0021598272138228943,0.0734341252699784,0.4773218142548596,0.0
mix00101,0.10436432637571158,0.0,0.11954459203036052,0.14990512333965844,0.0,0.29601518026565465,0.3301707779886148,0.0
mix00102,0.5708812260536399,0.2669220945083014,0.002554278416347382,0.01277139208173691,0.0,0.0421455938697318,0.08556832694763729,0.019157088122605363
mix00103,0.5742753623188406,0.10869565217391304,0.13768115942028986,0.0,0.0,0.0,0.1793478260869565,0.0
mix00104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mix00105,0.6632996632996633,0.2962962962962963,0.04040404040404041,0.0,0.0,0.0,0.0,0.0
mix00106,0.5192660550458715,0.21100917431192662,0.031192660550458717,0.0,0.0,0.20917431192660552,0.029357798165137616,0.0
mix00107,0.6757532281205165,0.25251076040172166,0.02582496413199426,0.0,0.0,0.03873744619799139,0.007173601147776184,0.0
mix00108,0.2248062015503876,0.0,0.24031007751937986,0.0,0.0,0.0,0.5348837209302325,0.0
mix00109,0.26143790849673204,0.11764705882352941,0.22440087145969498,0.0,0.0,0.22657952069716775,0.16993464052287582,0.0
mix00110,0.007481296758104738,0.0,0.0,0.0,0.0,0.7930174563591023,0.13466334164588528,0.06483790523690773
mix00111,0.13756613756613756,0.03439153439153439,0.0,0.5185185185185185,0.30952380952380953,0.0,0.0,0.0
mix00112,0.5761316872427984,0.39300411522633744,0.0,0.0,0.0,0.0,0.030864197530864196,0.0
mix00113,0.6179577464788732,0.31866197183098594,0.028169014084507043,0.0,0.0,0.017605633802816902,0.017605633802816902,0.0
mix00114,0.23371647509578544,0.7318007662835249,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
mix00115,0.6111111111111112,0.3008385744234801,0.020964360587002098,0.0020964360587002098,0.005241090146750524,0.031446540880503145,0.02830188679245283,0.0
mix00116,0.0,0.21052631578947367,0.009287925696594427,0.01238390092879257,0.0,0.0,0.7678018575851393,0.0
mix00117,0.0,0.25,0.0701219512195122,0.0,0.6798780487804879,0.0,0.0,0.0
mix00118,0.44983818770226536,0.3042071197411003,0.045307443365695796,0.0,0.0,0.11650485436893204,0.08414239482200647,0.0
mix00119,0.19811320754716982,0.22012578616352202,0.014150943396226415,0.0015723270440251573,0.0,0.03773584905660377,0.5283018867924528,0.0
mix00120,0.9389140271493213,0.0,0.05429864253393665,0.006787330316742082,0.0,0.0,0.0,0.0
mix00121,0.0,0.015360983102918587,0.03225806451612903,0.4009216589861751,0.4055299539170507,0.006144393241167435,0.13978494623655913,0.0
mix00122,0.12166172106824925,0.14836795252225518,0.0,0.0,0.0,0.06231454005934718,0.6676557863501483,0.0
mix00123,0.0,0.7797356828193832,0.13215859030837004,0.0881057268722467,0.0,0.0,0.0,0.0
mix00124,0.17553191489361702,0.20212765957446807,0.005319148936170213,0.018617021276595744,0.005319148936170213,0.07446808510638298,0.5186170212765957,0.0
mix00125,0.044169611307420496,0.05653710247349823,0.3215547703180212,0.5777385159010601,0.0,0.0,0.0,0.0
mix00126,0.6992805755395683,0.2503597122302158,0.0028776978417266188,0.0,0.0,0.02877697841726619,0.01870503597122302,0.0
mix00127,0.2762557077625571,0.1461187214611872,0.00684931506849315,0.0091324200913242,0.0,0.04337899543378995,0.5182648401826484,0.0
mix00128,0.5609756097560976,0.0,0.32113821138211385,0.11788617886178862,0.0,0.0,0.0,0.0
mix00129,0.15048543689320387,0.22815533980582525,0.019417475728155338,0.007281553398058253,0.0024271844660194173,0.04611650485436893,0.5461165048543689,0.0
mix00130,0.6678082191780822,0.2808219178082192,0.017123287671232876,0.0,0.0,0.0,0.03424657534246575,0.0
mix00131,0.5551075268817204,0.3844086021505376,0.012096774193548387,0.013440860215053764,0.0013440860215053765,0.0,0.013440860215053764,0.020161290322580645
mix00132,0.5252525252525253,0.24368686868686867,0.0,0.0,0.0,0.050505050505050504,0.1388888888888889,0.041666666666666664
mix00133,0.954954954954955,0.0,0.0,0.0,0.0,0.0,0.04504504504504504,0.0
mix00134,0.009433962264150943,0.37735849056603776,0.12578616352201258,0.0,0.0,0.0,0.48742138364779874,0.0
mix00135,0.18736383442265794,0.20261437908496732,0.026143790849673203,0.0,0.0,0.0,0.5838779956427015,0.0
mix00136,0.0,0.6993769470404985,0.06230529595015576,0.2383177570093458,0.0,0.0,0.0,0.0
mix00137,0.10163339382940109,0.16333938294010888,0.0544464609800363,0.41560798548094374,0.025408348457350273,0.0,0.2395644283121597,0.0
mix00138,0.9240506329113924,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0
mix00139,0.08722741433021806,0.12305295950155763,0.020249221183800622,0.0,0.0,0.0,0.46105919003115264,0.308411214953271
mix00140,0.1349206349206349,0.12103174603174603,0.0,0.0,0.0,0.0,0.7440476190476191,0.0
mix00141,0.39058171745152354,0.25761772853185594,0.013850415512465374,0.0,0.0,0.12188365650969529,0.1634349030470914,0.05263157894736842
mix00142,0.09219858156028368,0.3262411347517731,0.5815602836879432,0.0,0.0,0.0,0.0,0.0
mix00143,0.5752212389380531,0.29646017699115046,0.0058997050147492625,0.0,0.0,0.061946902654867256,0.06047197640117994,0.0
mix00144,0.0,0.44171779141104295,0.06748466257668712,0.13803680981595093,0.0,0.08282208588957055,0.26993865030674846,0.0
mix00145,0.7743506493506493,0.16233766233766234,0.03896103896103896,0.0,0.0,0.0,0.024350649350649352,0.0
mix00146,0.5832376578645235,0.33639494833524686,0.003444316877152698,0.006888633754305396,0.010332950631458095,0.0,0.04133180252583238,0.018369690011481057
mix00147,0.22666666666666666,0.08296296296296296,0.24888888888888888,0.3037037037037037,0.0,0.0014814814814814814,0.1362962962962963,0.0
mix00148,0.6227848101265823,0.27848101265822783,0.07341772151898734,0.0,0.0,0.0,0.02531645569620253,0.0
mix00149,0.3050847457627119,0.2033898305084746,0.014124293785310734,0.0,0.0,0.0,0.4774011299435028,0.0
mix00150,0.0,0.7377690802348337,0.0,0.0,0.14481409001956946,0.0136986301369863,0.10371819960861056,0.0
mix00151,0.42857142857142855,0.30238095238095236,0.05238095238095238,0.05238095238095238,0.10476190476190476,0.0,0.05952380952380952,0.0
mix00152,0.0,0.17266187050359713,0.014388489208633094,0.0,0.0,0.0,0.8129496402877698,0.0
mix00153,0.21858864027538727,0.08261617900172118,0.09466437177280551,0.05163511187607573,0.5524956970740104,0.0,0.0,0.0
mix00154,0.0,0.4842105263157895,0.15789473684210525,0.0,0.0,0.35789473684210527,0.0,0.0
mix00155,0.7175572519083969,0.24427480916030533,0.01717557251908397,0.011450381679389313,0.009541984732824428,0.0,0.0,0.0
mix00156,0.0,0.37349397590361444,0.024096385542168676,0.004016064257028112,0.0,0.0,0.5983935742971888,0.0
mix00157,0.40421792618629176,0.2618629173989455,0.0,0.0,0.0,0.03163444639718805,0.3022847100175747,0.0
mix00158,0.4083333333333333,0.175,0.008333333333333333,0.0,0.002777777777777778,0.0,0.18611111111111112,0.21944444444444444
mix00159,0.3138075313807531,0.2301255230125523,0.08368200836820083,0.08786610878661087,0.0,0.0,0.2301255230125523,0.05439330543933055
mix00160,0.22486033519553073,0.08798882681564246,0.03770949720670391,0.0,0.0,0.0335195530726257,0.6159217877094972,0.0
mix00161,0.20892018779342722,0.2347417840375587,0.07746478873239436,0.0,0.13028169014084506,0.20305164319248825,0.14553990610328638,0.0
mix00162,0.06144393241167435,0.36098310291858676,0.1858678955453149,0.1228878648233487,0.0,0.09370199692780339,0.17511520737327188,0.0
mix00163,0.5567567567567567,0.25045045045045045,0.016216216216216217,0.0018018018018018018,0.0,0.09549549549549549,0.07927927927927927,0.0
mix00164,0.050080775444264945,0.3990306946688207,0.0,0.0630048465266559,0.0,0.2197092084006462,0.17932148626817448,0.0888529886914378
mix00165,0.15633423180592992,0.22911051212938005,0.22911051212938005,0.0,0.20215633423180593,0.0,0.18328840970350405,0.0
mix00166,0.12933753943217666,0.277602523659306,0.14195583596214512,0.20189274447949526,0.09779179810725552,0.0,0.15141955835962145,0.0
mix00167,0.0,0.017830609212481426,0.03714710252600297,0.8841010401188707,0.0,0.0,0.0,0.06092124814264487
mix00168,0.7058823529411765,0.14285714285714285,0.0,0.008403361344537815,0.0056022408963585435,0.0784313725490196,0.058823529411764705,0.0
mix00169,0.4809843400447427,0.12304250559284116,0.005592841163310962,0.0011185682326621924,0.0,0.3053691275167785,0.005592841163310962,0.07829977628635347
mix00170,0.26063829787234044,0.13829787234042554,0.02304964539007092,0.01950354609929078,0.0,0.10106382978723404,0.4574468085106383,0.0
mix00171,0.7463768115942029,0.15821256038647344,0.01570048309178744,0.007246376811594203,0.014492753623188406,0.0,0.057971014492753624,0.0
mix00172,0.04753820033955857,0.26485568760611206,0.0,0.15619694397283532,0.1273344651952462,0.07470288624787776,0.3293718166383701,0.0
mix00173,0.9738095238095238,0.0,0.02619047619047619,0.0,0.0,0.0,0.0,0.0
mix00174,0.5588235294117647,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0
mix00175,0.0,0.021917808219178082,0.8452054794520548,0.036986301369863014,0.0958904109589041,0.0,0.0,0.0
mix00176,0.49261083743842365,0.29802955665024633,0.03201970443349754,0.019704433497536946,0.0,0.017241379310344827,0.14039408866995073,0.0
mix00177,0.9263157894736842,0.0,0.0,0.0,0.0,0.07368421052631578,0.0,0.0
mix00178,0.28354430379746837,0.0,0.0,0.2582278481012658,0.024050632911392405,0.027848101265822784,0.40632911392405063,0.0
mix00179,0.3824884792626728,0.0,0.0,0.6175115207373272,0.0,0.0,0.0,0.0
mix00180,0.6060606060606061,0.0,0.30303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0
mix00181,0.6203866432337434,0.29701230228471004,0.01054481546572935,0.0035149384885764497,0.0,0.0,0.033391915641476276,0.0351493848857645
mix00182,0.5738045738045738,0.3575883575883576,0.02494802494802495,0.0,0.0,0.0,0.02702702702702703,0.016632016632016633
mix00183,0.5866900175131349,0.3922942206654991,0.01926444833625219,0.0017513134851138354,0.0,0.0,0.0,0.0
mix00184,0.28619528619528617,0.026936026936026935,0.10101010101010101,0.050505050505050504,0.0,0.1447811447811448,0.39057239057239057,0.0
mix00185,0.06844106463878327,0.034220532319391636,0.11406844106463879,0.0,0.0,0.5779467680608364,0.20532319391634982,0.0
mix00186,0.5246212121212122,0.36742424242424243,0.015151515151515152,0.0,0.001893939393939394,0.0,0.09090909090909091,0.0
mix00187,0.0410958904109589,0.0547945205479452,0.24794520547945206,0.01780821917808219,0.0,0.0,0.4178082191780822,0.22054794520547946
mix00188,0.21505376344086022,0.0,0.5591397849462365,0.22580645161290322,0.0,0.0,0.0,0.0
mix00189,0.10267857142857142,0.0,0.10714285714285714,0.7901785714285714,0.0,0.0,0.0,0.0
mix00190,0.3377659574468085,0.24202127659574468,0.010638297872340425,0.0,0.026595744680851064,0.05319148936170213,0.32978723404255317,0.0
mix00191,0.1532567049808429,0.044061302681992334,0.0019157088122605363,0.019157088122605363,0.1532567049808429,0.23371647509578544,0.3946360153256705,0.0
mix00192,0.0,0.5226824457593688,0.03353057199211045,0.0019723865877712033,0.40236686390532544,0.0,0.03944773175542406,0.0
mix00193,0.1866096866096866,0.06267806267806268,0.02564102564102564,0.10256410256410256,0.2720797720797721,0.10398860398860399,0.24643874643874644,0.0
mix00194,0.0,0.5340909090909091,0.4659090909090909,0.0,0.0,0.0,0.0,0.0
mix00195,0.0,0.07346938775510205,0.16326530612244897,0.2897959183673469,0.2163265306122449,0.2571428571428571,0.0,0.0
mix00196,0.5288888888888889,0.42,0.013333333333333334,0.0,0.0,0.0,0.03777777777777778,0.0
mix00197,0.34748010610079577,0.16445623342175067,0.16710875331564987,0.005305039787798408,0.029177718832891247,0.0,0.2864721485411141,0.0
mix00198,0.5148063781321185,0.16287015945330297,0.004555808656036446,0.00683371298405467,0.0056947608200455585,0.2870159453302961,0.018223234624145785,0.0
mix00199,0.0,0.0,0.5426944971537002,0.022770398481973434,0.16698292220113853,0.23529411764705882,0.03225806451612903,0.0
mix00200,0.008547008547008548,0.08376068376068375,0.08034188034188035,0.37948717948717947,0.26324786324786326,0.0,0.18461538461538463,0.0
mix00201,0.007677543186180422,0.2072936660268714,0.0690978886756238,0.011516314779270634,0.5431861804222649,0.011516314779270634,0.14971209213051823,0.0
mix00202,0.4331983805668016,0.19230769230769232,0.08906882591093117,0.0,0.0,0.1862348178137652,0.09919028340080972,0.0
mix00203,0.6695906432748538,0.26608187134502925,0.03508771929824561,0.0029239766081871343,0.02631578947368421,0.0,0.0,0.0
mix00204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mix00205,0.6121673003802282,0.2414448669201521,0.055133079847908745,0.0,0.0,0.08365019011406843,0.0076045627376425855,0.0
mix00206,0.4165733482642777,0.5453527435610303,0.03471444568868981,0.0,0.0,0.0,0.0033594624860022394,0.0
mix00207,0.0,0.3618421052631579,0.0,0.0,0.6381578947368421,0.0,0.0,0.0
mix00208,0.4602941176470588,0.4426470588235294,0.03823529411764706,0.004411764705882353,0.0,0.033823529411764704,0.020588235294117647,0.0
mix00209,0.0,0.29714285714285715,0.14857142857142858,0.0,0.0,0.0,0.08285714285714285,0.4714285714285714
mix00210,0.21195652173913043,0.0,0.4891304347826087,0.25,0.0,0.0,0.043478260869565216,0.005434782608695652
mix00211,0.0,0.7305389221556886,0.017964071856287425,0.0718562874251497,0.0,0.0,0.17964071856287425,0.0
mix00212,0.4711729622266402,0.2783300198807157,0.009940357852882704,0.0,0.013916500994035786,0.009940357852882704,0.21669980119284293,0.0
mix00213,0.0,0.2909090909090909,0.3606060606060606,0.0,0.0,0.0,0.3484848484848485,0.0
mix00214,0.45868465430016864,0.2327150084317032,0.04215851602023609,0.0,0.0,0.0,0.13659359190556492,0.12984822934232715
mix00215,0.3120879120879121,0.11868131868131868,0.0,0.16263736263736264,0.0,0.4065934065934066,0.0,0.0
mix00216,0.4581818181818182,0.00909090909090909,0.0,0.19818181818181818,0.05272727272727273,0.0,0.2818181818181818,0.0
mix00217,0.26627906976744187,0.0,0.12209302325581395,0.5127906976744186,0.0,0.0,0.09883720930232558,0.0
mix00218,0.5299837925445705,0.4473257698541329,0.008103727714748784,0.0,0.0032414910858995136,0.0,0.011345218800648298,0.0
mix00219,0.42628205128205127,0.3974358974358974,0.05448717948717949,0.016025641025641024,0.00641025641025641,0.04807692307692308,0.05128205128205128,0.0
mix00220,0.562962962962963,0.362962962962963,0.0,0.0,0.0,0.05185185185185185,0.022222222222222223,0.0
mix00221,0.5149253731343284,0.13059701492537312,0.208955223880597,0.0,0.022388059701492536,0.0,0.022388059701492536,0.10074626865671642
mix00222,0.15879828326180256,0.1759656652360515,0.0,0.0,0.0,0.3133047210300429,0.0,0.351931330472103
mix00223,0.7017543859649122,0.17042606516290726,0.005012531328320802,0.007518796992481203,0.0,0.0,0.07769423558897243,0.03759398496240601
mix00224,0.5898004434589801,0.25277161862527714,0.028824833702882482,0.0,0.004434589800443459,0.04434589800443459,0.07982261640798226,0.0
mix00225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mix00226,0.974025974025974,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0
mix00227,0.0,0.8214285714285714,0.044642857142857144,0.125,0.008928571428571428,0.0,0.0,0.0
mix00228,0.11793611793611794,0.06633906633906633,0.29975429975429974,0.0,0.0,0.0,0.515970515970516,0.0
mix00229,0.4722222222222222,0.4502923976608187,0.0,0.0,0.0,0.059941520467836254,0.013157894736842105,0.0043859649122807015
mix00230,0.02795698924731183,0.27956989247311825,0.34623655913978496,0.0,0.0,0.07311827956989247,0.2731182795698925,0.0
mix00231,0.3216374269005848,0.21052631578947367,0.04532163742690058,0.0,0.005847953216374269,0.06578947368421052,0.3508771929824561,0.0
mix00232,0.0,0.5660377358490566,0.0,0.4339622641509434,0.0,0.0,0.0,0.0
